"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat","sample_mean"
"W_pred[2,1,1]",26.468960018602,0.574970579559129,36.3568488114359,0.14161690760749,3.35216095940732,12.9390937199388,34.4063304945843,127.780902283511,3998.35381585968,1.00073192506256,2.9029193303439
"W_pred[2,1,2]",1.50636116451307,0.0503153178545734,3.12185059926893,0.000185688796137607,0.0465823242582103,0.327902490195282,1.44636109525775,10.7454846504124,3849.67254414993,0.99962842945278,0.141394277914239
"W_pred[2,1,3]",1.62109540093241,0.0547539053609032,3.11399082690988,0.000131267083734862,0.0539974441545368,0.372605927362498,1.70091747291804,10.713301085827,3234.47989404975,0.999903475732224,0.314953903917068
"W_pred[2,1,4]",0.80228626445832,0.0254539791448134,1.59927722779202,2.00603667504424e-05,0.0211461378973209,0.171957281720456,0.827538146694376,5.37329887413974,3947.62725547702,1.00016573235064,0.000859488923125138
"W_pred[2,2,1]",1.55596050327083,0.0344264510438113,2.16683051886445,0.00878279248651279,0.192352718462711,0.754307843184479,2.02851107900443,7.67349021079023,3961.55216256482,1.00063828876919,2.42911442753156
"W_pred[2,2,2]",0.0889761552828748,0.00301734370393498,0.186061801397109,1.09259875994995e-05,0.00272813661115069,0.0190953490646565,0.086700158355296,0.62035205410209,3802.46194422391,0.999614252994845,0.145453559645452
"W_pred[2,2,3]",0.0951023145639342,0.003280702110426,0.184067252250566,7.48818336784766e-06,0.00324949463327999,0.021832016015319,0.0966616351474278,0.641550184925454,3147.88938045019,1.00003983902836,1.91018874997674e-05
"W_pred[2,2,4]",0.0469240391986378,0.00151685109563669,0.0953256103049023,1.19183252939181e-06,0.00120439628084942,0.00989976277856928,0.0479374761682483,0.311053936344206,3949.4197142713,1.00009431620295,0.0114083599129141
"W_pred[2,3,1]",10.0894066396344,0.218387460685736,13.8552285316617,0.054651456739767,1.26239024773611,4.91916463884461,13.0481208031895,48.6290830353897,4025.05658369573,1.00078043954305,2.11127964184914
"W_pred[2,3,2]",0.576505433388165,0.0192628445615216,1.19608663090131,7.20638113594016e-05,0.0175842046068891,0.125694965416195,0.550021125501742,4.10938665464292,3855.53306447906,0.999629075935091,0.00719793034194469
"W_pred[2,3,3]",0.618188672669531,0.0209896987564009,1.18876405209932,5.15202838462046e-05,0.0207630906198349,0.140831464452352,0.644616204817485,4.13404984509846,3207.59048155701,0.999929061366761,0.317792650112943
"W_pred[2,3,4]",0.307355592679584,0.00982911311096146,0.617554570444439,7.71546762746313e-06,0.00797189197075729,0.0650863275322281,0.313415514596027,2.07691282584078,3947.4988735632,1.00011566891748,0.0467370671584793
"W_pred[2,4,1]",0.183443081862433,0.00421932180457319,0.271630495259551,0.000921723705979448,0.0208420001495116,0.0825910140513129,0.232901395280006,0.946155396815514,4144.49624999522,1.00031249684397,0.00304839512683022
"W_pred[2,4,2]",0.0106639104798189,0.000390431442303871,0.0245369000825593,1.04340659650356e-06,0.000304600739251887,0.00210099276096926,0.00943999455526922,0.075983165852018,3949.57002916843,0.999816757556581,0.00609137637025167
"W_pred[2,4,3]",0.0113173395577067,0.000405091161404665,0.0234271640709584,9.24923752524385e-07,0.00033524412347827,0.00241492401278851,0.0114784250909178,0.0786336520435082,3344.52081529507,0.999966613450161,0.0498875073798213
"W_pred[2,4,4]",0.00554611817465758,0.000184059779028104,0.0116308317054112,1.36719180314756e-07,0.000128203465951237,0.00109413962691835,0.00526773776155772,0.038592984115528,3993.04082743373,1.0002830720869,0.00374968667890567
"W_pred[2,5,1]",0.164945412431109,0.00389779413213111,0.24733883189072,0.000712732569684927,0.01867731967624,0.072798646695457,0.199710839318326,0.901378648365199,4026.67720231073,1.00092515723859,0.104750976351724
"W_pred[2,5,2]",0.00958421800369494,0.000349217230602838,0.0219108774421859,9.8831330352985e-07,0.000268877361145319,0.00186693047276831,0.00866593996470046,0.0727220643858236,3936.66275572051,0.999738778519528,6.31125183372257e-05
"W_pred[2,5,3]",0.00987301447118031,0.00035381659984012,0.0196671522472463,7.80500421911347e-07,0.000312666465316386,0.00213983392963901,0.00994325248684509,0.0677380526081133,3089.77283260432,0.999779622931367,0.0202051226823712
"W_pred[2,5,4]",0.00506118127187282,0.000173190913235731,0.0107725611663253,1.19881303870419e-07,0.000118649021142372,0.00101250002060374,0.00480507586752583,0.0349364478915421,3868.90203332431,1.00031711529052,0.000417604589093726
"W_pred[2,6,1]",0.402965387441103,0.0091529117368729,0.577357542925764,0.0020366453394007,0.0483412075293484,0.185797109125107,0.522228885255835,2.00424277320389,3978.97434795828,1.00085721228438,0.115013013045211
"W_pred[2,6,2]",0.0228693184350853,0.000773013523650458,0.0485415131492851,2.62629851614406e-06,0.000676676686567774,0.00487198725480707,0.0206064661252536,0.161337501863576,3943.23297230237,0.999570708825404,0.0010687674995223
"W_pred[2,6,3]",0.0244827834566512,0.000840828821101818,0.0484037500988216,1.61677559993891e-06,0.000830754057636043,0.0054577077643904,0.0253499400743903,0.161552758320897,3313.92626382781,0.99985424946544,0.393883162625512
"W_pred[2,6,4]",0.0121924272014246,0.000396192025898084,0.0252879228623871,3.4579906896736e-07,0.000313273929443883,0.00248152158970769,0.0122729099872185,0.0824094423995125,4073.94212946364,1.00006443508431,0.00128991579680152
"W_pred[2,7,1]",0.272494548281287,0.00623925647752665,0.401812229127219,0.00131490834794024,0.0327604322343539,0.12506873919134,0.346300236521469,1.37893184765783,4147.44488591996,1.00064457232099,0.00667301532737989
"W_pred[2,7,2]",0.0155902833454487,0.000525219192088259,0.0324644595624541,1.72999868850382e-06,0.000450475879281417,0.00315206334200123,0.0147886040206892,0.113693278490799,3820.63175058444,0.999687565797479,0.00295645915742439
"W_pred[2,7,3]",0.0166667639935653,0.000572107923114577,0.033674177755648,1.27073177447878e-06,0.000537722649495957,0.0036193996154206,0.0163959170869173,0.117147547749258,3464.48013485436,0.999868765970301,0.0475097881031175
"W_pred[2,7,4]",0.00823154320825809,0.000277264239500738,0.0175753374427238,2.05476609229087e-07,0.000191439730742335,0.00165820677208919,0.00798707774347333,0.0562235738492142,4018.08967684806,1.00028536696613,0.000123304305721285
"W_pred[2,8,1]",14.2737184866037,0.310378101721456,19.5918401378327,0.0778290192637509,1.8078606512993,6.90723671476114,18.443486865143,69.752609125945,3984.44936030515,1.00076212824358,48.0949247676395
"W_pred[2,8,2]",0.814917980226975,0.0271484189137675,1.69066315932988,0.00010210014496938,0.0251163256807393,0.176425099955701,0.783577151739147,5.89064655977954,3878.15439054062,0.999625260255109,0.770723464711778
"W_pred[2,8,3]",0.875253635203734,0.029560953669219,1.67845584814449,6.72411569886666e-05,0.0293849003209075,0.199971906947868,0.908069902191122,5.84680252833811,3223.91038820954,0.999931219921847,0.16905616698012
"W_pred[2,8,4]",0.433535847789318,0.0138160625375837,0.866108686277831,1.11262543592906e-05,0.0112054649769957,0.0919434372633014,0.448618657405806,2.90014956816184,3929.85211488478,1.00018288066145,0.200206894599101
"W_pred[2,9,1]",0.558919983469943,0.0125916020241305,0.796742564468744,0.00286505039890137,0.0675298214155404,0.261078344299861,0.712195649850862,2.75878144015997,4003.81553986926,1.00055885831296,0.050535754128601
"W_pred[2,9,2]",0.032094398096607,0.00111176947740216,0.0697050528089189,3.82436140821991e-06,0.000952322361380653,0.00664273786173045,0.0296483606105165,0.225336604997876,3930.96364829546,0.999612483951888,0.00561275160966218
"W_pred[2,9,3]",0.0345184490686891,0.00122269080303074,0.0684641438044544,2.57258432527419e-06,0.00113110594309693,0.00749982119933499,0.0348891241039084,0.234019737381719,3135.40084973724,0.999878358850978,0.00631543588553069
"W_pred[2,9,4]",0.0167457152611019,0.000536479411208154,0.0338700975132635,4.77671437827204e-07,0.000430059424754131,0.0034949131697921,0.0169270160413431,0.115319352468075,3985.90345433935,1.0000592348067,0.101901716065843
"W_pred[2,10,1]",4.87123359193453,0.105766317927235,6.68225004245982,0.0272954064322037,0.625849531876794,2.35136023924671,6.40063714195112,23.7273416397415,3991.6336401564,1.00072537525036,0.111327168778459
"W_pred[2,10,2]",0.277287827109095,0.00921971307685289,0.575197215040145,3.50882469928239e-05,0.0084637082188838,0.0607596721891129,0.263696958527126,1.96406083079261,3892.23216924482,0.999653928740026,0.0140130551404879
