"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat","sample_mean"
"W_pred[5,1,1]",10.2289548919708,0.35566799087606,19.9756531472709,0.00100491548792348,0.343299091562139,2.56243851712376,10.7540733148815,65.8873900774863,3154.36840097134,1.00031210460472,0.115851689830869
"W_pred[5,1,2]",81.2013101612288,0.438161557345449,27.2015380232885,36.5445829627519,61.5165261565362,78.3565624136242,97.060107415311,141.346432471428,3854.05917028547,0.999507249370068,93.820880245784
"W_pred[5,1,3]",13.7791813320693,0.152250617027993,9.62067885003093,1.64251602870059,6.81526694110126,11.7425004344698,18.3251075205422,37.5634235773914,3992.94485592405,0.999932034902484,54.6175071351082
"W_pred[5,1,4]",1.52865216635468,0.0440375651335028,2.26590251386784,0.00128029891165719,0.138908918416042,0.648873653083224,1.94769344409482,8.03062898199861,2647.49924795715,1.00006525439737,1.14957832029436
"W_pred[5,2,1]",0.604340499564567,0.0211289402241894,1.20977692347718,5.79153789283768e-05,0.0203894066934838,0.147607208155924,0.6227626683248,3.88842304353076,3278.34883605216,1.00016037741289,3.43524244062742
"W_pred[5,2,2]",4.77150695689658,0.0276715183308,1.69130345768265,2.06334347151684,3.56051185741397,4.57543953137942,5.79723866413603,8.67953451489544,3735.74388795871,0.999556566425736,3.9237568828079
"W_pred[5,2,3]",0.810447932326757,0.00912075826718157,0.574191830647763,0.0962914099219581,0.394910844443291,0.679504856123037,1.08993169354144,2.25190911169217,3963.25601541786,0.999788625521633,1.34123540432468
"W_pred[5,2,4]",0.0900051954069879,0.00260410686898891,0.135856909147647,7.5218679330811e-05,0.00807773340293496,0.037517265654111,0.113619810170848,0.468335952445443,2721.73509588078,0.999963044052388,0.103693958223479
"W_pred[5,3,1]",3.9005206333949,0.136540553703913,7.64297664949034,0.000387693480143901,0.132208686616053,0.979175365342003,4.09993764788024,24.9745238964238,3133.29832204439,1.00032021536221,22.8368490888103
"W_pred[5,3,2]",31.0142690105448,0.169519507083049,10.4348637720083,14.0377028834877,23.5078852298732,30.1146684593254,37.1379444519221,54.3661426319126,3789.08375883137,0.999521116144609,31.9495310344376
"W_pred[5,3,3]",5.25703692266239,0.0582803508185915,3.68324128565037,0.620704970161561,2.58834321460027,4.44347205902417,7.0211089196566,14.3966397774038,3994.0732491221,0.999977417243203,3.31946452044214
"W_pred[5,3,4]",0.582899333722432,0.0169002173308839,0.867151162913728,0.000490212992604373,0.0530768591809234,0.24673019129983,0.750093451325556,3.03655865882082,2632.72224295256,1.00009732793085,0.000203792872993051
"W_pred[5,4,1]",0.0702964754969281,0.00250651535835821,0.147697025635147,6.87525039026298e-06,0.00225645418649988,0.0164051557997723,0.0699997511763998,0.476455094156252,3472.18421844335,0.999924058182352,0.00115999251006679
"W_pred[5,4,2]",0.563393295724958,0.00440955497560557,0.279108677242816,0.159402276801925,0.363625438737474,0.519737917815308,0.709008633580975,1.25278754266842,4006.42626288597,0.99986696147696,0.485650223295773
"W_pred[5,4,3]",0.0954242815390317,0.00123711790677129,0.0777570332274217,0.00969319826632957,0.0417733114524074,0.0749376231902715,0.126608741649415,0.299070925150516,3950.54649627269,0.999778216747022,0.101194475642927
"W_pred[5,4,4]",0.0106166488592771,0.000320819350688217,0.0171698326577374,8.75561061455709e-06,0.000858635071007908,0.00410210501196818,0.0129175030265913,0.0570764733422375,2864.25060712402,0.999869307231609,0.0038585718345413
"W_pred[5,5,1]",0.064261104321245,0.00243260757642795,0.135152097559085,5.87597117234966e-06,0.00186634179982474,0.0143046987521967,0.0619142756116706,0.438354902137601,3086.75009798326,1.00010832676035,2.79645721482298e-05
"W_pred[5,5,2]",0.504994804981121,0.00406188544835899,0.257355173554565,0.143703685829033,0.318889124811231,0.462184884385608,0.648003192935032,1.09726548344535,4014.30589804789,0.999979837759906,0.548848018448725
"W_pred[5,5,3]",0.086202073264212,0.001146708974296,0.0723365692181909,0.00758788171775261,0.0362522620586141,0.0672891183024171,0.112863830419698,0.273627966428237,3979.32482832865,1.00003926922574,0.150125556564798
"W_pred[5,5,4]",0.00959162651377969,0.000285320342731281,0.0154822986592272,6.9367142072661e-06,0.000746334255074975,0.0036885891614889,0.0117000470244994,0.0528395821816147,2944.45829733822,0.999938728112191,0.00703985049803662
"W_pred[5,6,1]",0.154885726123235,0.00533877229672267,0.305394676761407,1.5296972635083e-05,0.00504748981543304,0.0375591270325724,0.163713658275545,1.00972563865173,3272.20217547507,1.00036480129797,0.685845768604794
"W_pred[5,6,2]",1.23444119776932,0.00810180308734485,0.512415429355991,0.455911634036921,0.860453974770438,1.15991472504225,1.53442243166705,2.41965234723016,4000.19377407209,0.999573308538,1.2757358352335
"W_pred[5,6,3]",0.209337876705819,0.00249305573794366,0.157341966135358,0.0227654206277788,0.0977759268722392,0.172930750210319,0.278961407250353,0.630084401390358,3983.13631058981,0.999900937164327,0.291078758288067
"W_pred[5,6,4]",0.0234057316266046,0.000688587774121966,0.0368235433989881,1.97974556807912e-05,0.00203680509586114,0.0092300002281068,0.0290419698371341,0.125980763366325,2859.77943332072,1.00014876855948,0.128595004959983
"W_pred[5,7,1]",0.106675229686378,0.00381506821803395,0.219314228191157,9.8594227006756e-06,0.00328070366792284,0.0246337786273018,0.106520734443294,0.701824495190033,3304.6768601904,0.999951769799595,0.0288344230839726
"W_pred[5,7,2]",0.82703108291846,0.0059564049273426,0.370129252371656,0.280029529448784,0.563780844452103,0.763087838951994,1.03227878399298,1.68699318975517,3861.34309034365,0.999673908622289,0.580865414898646
"W_pred[5,7,3]",0.140836874676242,0.00174453977968939,0.110040012168253,0.0146913893513109,0.0628804441833741,0.114038870262342,0.187997556347447,0.427504659676209,3978.6845344756,0.9998471800239,0.14703079929475
"W_pred[5,7,4]",0.0154844769932688,0.000479270981858522,0.0247938139402801,1.31209720762633e-05,0.00136912890350079,0.00609689069184176,0.0190719467898743,0.0846385587829776,2676.2359851284,1.00056135001345,0.00371648340566204
