"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat","sample_mean"
"W_pred[6,1,1]",15.4316888752784,0.452121874460622,25.0528546858247,0.0142632088320797,1.10306135230575,5.57276191288083,18.5326427099692,88.0275362058665,3070.45968705193,0.999855677011958,6.2550886155125
"W_pred[6,1,2]",4.28260911546754,0.111344807103097,6.12228840852458,0.00872749470088539,0.538273421521059,2.00420667253874,5.78852142449162,20.4964599250743,3023.34448670179,0.999812585534411,7.17105399725616
"W_pred[6,1,3]",55.5115074326016,0.31670614203209,19.4698046674126,23.9789447304185,41.6661246316902,53.0896420054209,67.3877494741468,99.3927588058494,3779.28998849557,0.999518338101272,45.0994822134827
"W_pred[6,1,4]",129.908265612577,0.356616035637649,21.4810559467475,91.2090682375828,115.28592481541,128.940628542372,143.637852058434,175.481410632682,3628.35286754347,1.00086509360022,141.430211444948
"W_pred[6,2,1]",0.906303330234544,0.0265650966029631,1.48665177991182,0.000774704494148268,0.0647659167561302,0.325057823515495,1.07632101788798,5.21736840778346,3131.81219748588,0.999816879069855,0.278344590177982
"W_pred[6,2,2]",0.253465338225016,0.00675493870510397,0.368282530366622,0.000537318847536107,0.0307059851566656,0.117257442142395,0.335179397301938,1.23085237881135,2972.48322037362,0.999929442515398,0.69755743059578
"W_pred[6,2,3]",3.26345706681695,0.0203259542833173,1.21766850012421,1.34972896561876,2.39544674001189,3.11794960040812,3.95371143701961,5.99234646012543,3588.8578262008,0.999535710786176,3.06065268814334
"W_pred[6,2,4]",7.61580379020458,0.0248070128091082,1.52815544302785,4.96914045772398,6.55683786220012,7.47714813119404,8.59128354161869,10.9883073842431,3794.77581023601,1.00061306778409,6.50254391255421
"W_pred[6,3,1]",5.87533722875625,0.172335809177755,9.54683638605466,0.00533865334171959,0.41420191009549,2.14480786367931,7.07291082546812,32.7997139887334,3068.7951846488,0.99988836799509,0.7891252902661
"W_pred[6,3,2]",1.6381842804346,0.0428945061029141,2.3568422112527,0.00335458823351324,0.203002581399965,0.765870145014071,2.21133553729035,7.86913318472624,3018.96217965278,0.999803169541081,0.478389227403007
"W_pred[6,3,3]",21.1792521050406,0.122404468942712,7.50885955900736,8.9927944003045,15.8267637951205,20.2929671305536,25.8175097544707,38.4375883389188,3763.1663374927,0.9995533387018,21.5863201895778
"W_pred[6,3,4]",49.5079571078114,0.134330288168359,8.27037581647284,34.4253745341838,43.9002876466223,49.2167164748199,54.442055836073,66.9284565291891,3790.5532059804,1.00057520358542,43.6652813094494
"W_pred[6,4,1]",0.107390568804547,0.00351612613581055,0.194088696593258,8.02982936974842e-05,0.00691715409261864,0.0356442467658384,0.119573119222342,0.642201433445368,3046.99396717662,0.999795553401605,0.0217008176669892
"W_pred[6,4,2]",0.0297728623620166,0.00081550391456537,0.0468998865304154,5.30715000211667e-05,0.00336472321947328,0.0128275348230091,0.0374685034865449,0.152990263442176,3307.43626370281,0.999693024830096,0.00801838814823193
"W_pred[6,4,3]",0.384389045797977,0.00307904554937817,0.192130627538729,0.111795910650088,0.242630074478388,0.351508389453064,0.486695456772356,0.852404319913792,3893.6864451315,0.999676919197986,0.150640386769016
"W_pred[6,4,4]",0.90313656387768,0.00559014294902629,0.353874720351462,0.318197780748341,0.650856264629589,0.872562389168065,1.11113253125554,1.70999397035065,4007.31286875919,1.00099510007708,0.721911030300153
"W_pred[6,5,1]",0.0961802911894055,0.0030343188322891,0.168743165533685,7.27623028510199e-05,0.00631161222214747,0.0313985594119458,0.106421235615832,0.577462635248024,3092.64420294418,1.00003955632382,0.113212171708632
