"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat","sample_mean"
"W_pred[7,1,1]",898.624966382401,2.20431808779449,139.652967948791,619.626492807658,804.494829062072,902.2844915779,996.430665341043,1158.22776210142,4013.76379445368,0.999896807391292,912.22421797337
"W_pred[7,1,2]",398.953562536832,0.834322545352758,53.5449842760584,298.244743659818,362.59510740493,397.821115893695,432.692666242028,512.254204925048,4118.78983206059,0.999894334928672,424.424918594251
"W_pred[7,1,3]",87.6569384135276,0.393430499669843,24.3761448984836,47.3722209032757,70.4026462483409,85.2382443344212,102.530860116177,140.481845356526,3838.78683480088,0.999860836547584,76.0926158413455
"W_pred[7,1,4]",21.1840651639952,0.145889182916573,8.99304925286881,7.21781210149646,14.6039838439352,20.086717261066,26.5396078234689,41.8617737038961,3799.86143519496,0.999814874352688,23.7066921195794
"W_pred[7,2,1]",52.8362652204892,0.165206590625728,10.3755652059901,34.3495577188133,45.4493577232774,52.1442110072163,59.7021161943543,74.4335489167047,3944.28956585443,0.999650006389991,47.2853086676493
"W_pred[7,2,2]",23.4480470028891,0.0653034239085125,4.18165466440868,15.8894341763994,20.5144285723741,23.237342366475,26.1250499182936,32.0647142787122,4100.38300012103,0.999710471554932,23.8338615750769
"W_pred[7,2,3]",5.1545803497949,0.025345824767417,1.56943416867192,2.59603224662953,4.02320401863899,4.97067439830187,6.12834853021552,8.57929638845099,3834.18753658503,0.999983674265612,6.01404496337797
"W_pred[7,2,4]",1.24324020689283,0.00894302216160418,0.554439307785422,0.407205072246475,0.847852860632394,1.15417682399621,1.56108623549742,2.584357560772,3843.61085582968,1.00007575604059,0.769548578707573
"W_pred[7,3,1]",342.552912835332,0.861125017357174,54.8050322382844,232.817892694922,305.320425674276,342.946492467005,380.607593401221,446.329365957539,4050.49837316411,0.999826367492422,271.783516004237
"W_pred[7,3,2]",152.446287085479,0.33161654691818,21.5500963065996,112.503169699541,137.780529403498,151.616939595382,166.182241555746,197.135008391395,4223.04826736467,0.999842179406344,159.687564876696
"W_pred[7,3,3]",33.4308609975846,0.15335965976622,9.41616899504431,17.6924406477927,26.7359387093677,32.4325994877948,39.0131603444918,54.4309767777233,3769.86862533092,0.999900881288495,50.2389439732762
"W_pred[7,3,4]",8.07742953439016,0.0561201560320575,3.45085744099987,2.75976827056568,5.56672002784188,7.61173267854288,10.1325557618562,16.0851698653179,3781.08375207726,0.9997951088009,2.92894054529958
"W_pred[7,4,1]",6.24053441948941,0.0394467323027476,2.45676884135436,2.22572093761552,4.49366536178888,5.99333883824483,7.69261600157306,11.7792984808342,3878.88161638479,0.999819615305857,1.32753776584417
"W_pred[7,4,2]",2.76822098364512,0.0161756359061943,1.03803159383511,0.991761358665424,2.02192622845092,2.69203624354061,3.37553309275133,5.05314216168292,4118.11450617741,0.999650974953231,3.0607628725004
"W_pred[7,4,3]",0.609870438312062,0.0045042009783408,0.277095137136535,0.196098057440143,0.409950588378821,0.566021429726273,0.769683968731455,1.26747431648863,3784.62006275089,0.999935993344828,0.346805625502636
"W_pred[7,4,4]",0.147223005129563,0.00132707326309101,0.0831562364596125,0.0345136903986449,0.0851219802904317,0.131529378073854,0.18894015058072,0.352896297067906,3926.44801780371,0.999735330255606,0.0501530915291024
"W_pred[7,5,1]",5.61221197602194,0.0375366336988795,2.3184492013235,1.81554613985981,3.95966487051151,5.36300130793638,6.97493172709435,10.8442165426709,3814.91200290261,0.999831163539079,4.89273435741946
"W_pred[7,5,2]",2.49065136644726,0.0159049455477138,1.00509270693357,0.870552351085176,1.76041614111361,2.36742785313449,3.08733377033758,4.70329672615038,3993.44649676621,1.00069062947313,1.58254126532869
"W_pred[7,5,3]",0.543466286678946,0.00426820095846115,0.254155304466604,0.165790460582342,0.36028991684036,0.506325033490738,0.680778618267214,1.12626649612196,3545.7543026466,1.00010315128276,0.80380443788573
"W_pred[7,5,4]",0.132824733445782,0.00124260206214396,0.0785845717580967,0.0286092041053284,0.0757193208553925,0.116293071101133,0.172647651566862,0.324562997116021,3999.54365696491,0.999782512309,0.0676250790555224
"W_pred[7,6,1]",13.668719213368,0.0671501808966612,3.95969274020438,6.95373672895595,10.8648020194631,13.3243777371984,16.059431048375,22.5408039971328,3477.1914314501,1.00033911282696,20.2065531832314
"W_pred[7,6,2]",6.05622851682311,0.0255770542193212,1.63515637274041,3.29419068104745,4.87579159550519,5.94036010087831,7.10823475350988,9.6548253287357,4087.12136774021,0.999627734530974,4.65242692575495
"W_pred[7,6,3]",1.33487794160651,0.00800758971620195,0.496383702443888,0.562687835886509,0.974022716342644,1.26689251131486,1.62741998960907,2.47213458271407,3842.65506434365,0.999674303896181,1.81686993555912
"W_pred[7,6,4]",0.321950103857185,0.00262753218592426,0.161861238595327,0.0939440717403477,0.207021167905864,0.293742984484237,0.405848871469227,0.705535119057157,3794.80644517004,0.99989609140125,0.17266144473028
"W_pred[7,7,1]",9.23135435076995,0.0488765095730784,3.12113691080997,4.06532865374104,7.01956692135089,8.92425685650615,11.1096957554607,16.1658429413345,4077.79389588595,0.999650821786785,9.14033901585771
"W_pred[7,7,2]",4.07083809737974,0.0203907229394301,1.30600612028029,1.88719409156177,3.15610706718745,3.96101650262818,4.87008283474909,6.92461234058551,4102.27884081678,0.99961425611844,2.34367953499458
"W_pred[7,7,3]",0.898205498757352,0.00576928792321918,0.374315782883593,0.326845234914536,0.632124937875878,0.84707533509723,1.1074808105752,1.75550806289629,4209.51296793797,0.999814646853607,0.898225575827504
"W_pred[7,7,4]",0.215079791425164,0.00184697618612669,0.113168390834732,0.0553634237172298,0.132838395530604,0.196988355659333,0.276238284779304,0.50101694954772,3754.28889967795,1.00056604271291,0.215656837283903
