"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat","sample_mean"
"W_pred[1,1,1]",51.5363595350998,0.867863458718753,50.4428453912337,1.92620887707003,16.4115844690045,35.3680781809289,70.7821603235037,186.025014511792,3378.28548377066,1.00014703201208,99.926180220811
"W_pred[1,1,2]",55.5437742795189,0.355167714297805,22.082060491442,20.7213635540776,39.9200611562608,52.3358285502575,68.3743602219221,106.77164829156,3865.55831893351,0.999568903040357,115.193482642113
"W_pred[1,1,3]",70.2820811943484,0.36220985298538,22.1200227677517,33.527823307143,54.4267761688055,67.8579485186835,84.1113589366451,119.40250830977,3729.5000669823,1.00014017081226,174.85743675245
"W_pred[1,1,4]",2.09980211674615,0.0548208809177873,2.83054740633295,0.00402379772572391,0.281573509021743,1.08540026412132,2.79533298289249,10.0676411078168,2665.93063872463,0.999794757822419,0.660035286773077
"W_pred[1,2,1]",3.02179980481804,0.0515519828054786,3.00221484633181,0.112758012976773,0.956360138117444,2.07995571552981,4.06510663049633,11.1498908610292,3391.50755433403,1.00027396651762,2.50268798302675
"W_pred[1,2,2]",3.26557806855524,0.0220833166692375,1.36332315324774,1.2009350520334,2.29027356838369,3.05754969135083,4.02180518655665,6.5695530841712,3811.26389231217,0.999602139210075,4.41638940818214
"W_pred[1,2,3]",4.12921000869705,0.0219407155229188,1.38992461575249,1.91099697205556,3.14090727727989,3.95476482169878,4.93462237108402,7.27327998363842,4013.1086672583,1.00005836644665,4.60787289268751
"W_pred[1,2,4]",0.123226867333668,0.00320918687575434,0.168089272541901,0.000233404460506592,0.0161299220146895,0.0619802670503386,0.162359703572164,0.588005732276173,2743.40534472325,0.999852226927282,0.379575211948661
"W_pred[1,3,1]",19.6257093225627,0.334020855945782,19.1878801507014,0.75328511922467,6.23700724371189,13.5105415952702,27.0151985713689,71.2791569539495,3299.94593879834,1.00008308167583,7.93344179183423
"W_pred[1,3,2]",21.2141772175468,0.135113817806384,8.4563283334962,7.90932236957568,15.0851568681998,20.0012712800569,26.1277251268188,40.3548360378317,3917.09534354287,0.999591832505771,18.9628559418673
"W_pred[1,3,3]",26.8008455970022,0.138359560435033,8.50421676805447,12.839990179454,20.7119100223517,25.8932559109446,32.1741181996505,45.4375291866142,3777.89858999271,1.00008628012861,13.6841757530347
"W_pred[1,3,4]",0.799554875656726,0.0207008017365036,1.07569423873688,0.00157228656083916,0.105931400439988,0.41272776180826,1.06585504254717,3.83911781226985,2700.2461369925,0.999817826806873,0.119197236942627
"W_pred[1,4,1]",0.355874983591575,0.00642168419397537,0.384638368283004,0.0112783129569688,0.0970466499444153,0.22522704904439,0.475650822219623,1.42073442354358,3587.62729295068,1.0000232569956,0.372643849262055
"W_pred[1,4,2]",0.385961500930643,0.0033246356432794,0.212062403003711,0.0965266463765176,0.234062491908638,0.345858224137288,0.491461944887241,0.911984698410543,4068.54612034115,0.999612595670146,0.200797118757018
"W_pred[1,4,3]",0.488584088956725,0.00381320160568994,0.235522347356994,0.139336039421768,0.318845257330435,0.447936374223269,0.612586418318559,1.0711618465268,3814.91361111421,0.999716442024075,0.361357749411663
"W_pred[1,4,4]",0.0148904897251928,0.000400385182956709,0.0223041708414904,2.42270964829707e-05,0.00173562522912321,0.00687661272721522,0.0185476623737091,0.0773434180046005,3103.24576629239,0.999561718534064,0.00243585241173134
"W_pred[1,5,1]",0.324691915971254,0.00596740699408693,0.367007300287918,0.0109084273404973,0.0846128356362359,0.201415311062136,0.435756499898252,1.36265543719243,3782.49260987398,1.00074489931616,0.225987196871976
"W_pred[1,5,2]",0.346175497266975,0.00315817374540323,0.193533500724281,0.0844520869935757,0.20472416988103,0.307263959547557,0.44900453933329,0.818702921300673,3755.26221239066,1.00036446533965,0.407352514842096
"W_pred[1,5,3]",0.436265232152537,0.00358184533070092,0.218019055408759,0.130003827196933,0.280610239522468,0.400775371429313,0.551298509497827,0.956724271152005,3704.88942312246,0.999597900690792,1.02514599848264
"W_pred[1,5,4]",0.0132752710939758,0.000368655588756821,0.0197863912668862,1.90124475161701e-05,0.00151752319431222,0.00614091251746604,0.0169610062243955,0.0669113663311802,2880.65694344927,0.999804777087132,0.0311805383591123
"W_pred[1,6,1]",0.783407992898408,0.0135888717175504,0.818546121305582,0.0277780525711365,0.234825946767683,0.518134759076085,1.05963022388162,3.06524096923833,3628.43637633808,0.999832458426537,1.2782994925968
"W_pred[1,6,2]",0.843802879467872,0.00636453414282819,0.400990155439493,0.276945577328489,0.556037465783368,0.777606738660125,1.05046742522439,1.82064061209123,3969.48513432131,0.999575362979229,0.505461125543232
"W_pred[1,6,3]",1.06816716826714,0.00688031322723976,0.426576552490013,0.433778094658861,0.756507988339656,1.00207320217228,1.30947796904024,2.1007625532689,3843.94831905892,0.999778980096948,0.946916251709457
"W_pred[1,6,4]",0.0319762913280547,0.000858658999332188,0.0448580352231508,5.45139199230807e-05,0.00403095563989345,0.015932781980716,0.0421436154440274,0.156324512556932,2729.2231301182,0.999794326746426,0.0917522764467268
"W_pred[1,7,1]",0.52691035037056,0.00963428835750393,0.551653669179112,0.0176513683480053,0.152551036632516,0.347496665834269,0.703084923642474,2.11300598014902,3278.64005801745,0.999839918888047,0.247777697747177
"W_pred[1,7,2]",0.567498840409849,0.00452517229101508,0.28691689348691,0.162606976258592,0.362249408472013,0.514101221676428,0.712508079649657,1.26422702490302,4020.14762915592,0.999636674498003,0.835833039143874
"W_pred[1,7,3]",0.722515208104966,0.00539310843146619,0.326685478472875,0.243557417440352,0.487001051228987,0.666566592015966,0.900217256910927,1.4806818893099,3669.28424260791,0.999889785340404,0.872146674070935
"W_pred[1,7,4]",0.0212682242577722,0.000594388265620465,0.0304221911597935,3.69825714458143e-05,0.0026444473390379,0.0103564413497697,0.0279426972781631,0.103728180407313,2619.6334531804,0.999855063643663,0.065563547278352
"W_pred[1,8,1]",27.8415066619408,0.473041370879578,27.2762699367247,1.03903537803455,8.76007138640757,19.1475202549334,38.2825521002292,99.5426675785297,3324.8473461717,1.00013228693267,5.2542516192145
"W_pred[1,8,2]",30.022754220586,0.192701848519663,12.0124850698541,11.250685163223,21.4953389962689,28.2375876056636,36.935580693033,57.6745884445798,3885.92093871621,0.999562589341063,17.6896875693119
"W_pred[1,8,3]",37.9928067360644,0.196313963831363,12.0524603776989,18.3416435603666,29.2814068921088,36.7951288083582,45.3484439088529,65.2817352010156,3769.19876915063,1.00009592722029,20.5452975551162
"W_pred[1,8,4]",1.13297745182725,0.0295226581212881,1.52912476425684,0.00218096852939323,0.150330525475577,0.583867398397321,1.51504759304807,5.52825997675986,2682.71741743301,0.999840638257113,3.5848953066581
"W_pred[1,9,1]",1.08399848786716,0.0191616498184351,1.11137587792936,0.0394697418498201,0.325737957724837,0.729766341785568,1.47276888882276,4.15497664157034,3364.00114089218,1.00012464796331,0.131871677255271
"W_pred[1,9,2]",1.16694983919384,0.0088663511939641,0.523064821168399,0.404771492631602,0.793702164248589,1.07398808908912,1.4426230453349,2.43414272776125,3480.33593498067,1.00002409129523,0.997982869293596
"W_pred[1,9,3]",1.48466010234907,0.00913453489396423,0.563453369550642,0.618471525343663,1.06674157522117,1.40416164449665,1.80830421991564,2.77711915501888,3804.89855730246,1.00007319524081,1.42742511169926
"W_pred[1,9,4]",0.0439514117775266,0.00115640538399772,0.0606915167759524,8.23811946046194e-05,0.00566555345140025,0.0222102109081187,0.0579182956425348,0.223147989134699,2754.45557739324,0.999618412934834,0.0241124881268322
"W_pred[1,10,1]",9.50246196881355,0.156947861817501,9.32425002900999,0.355750258905788,3.01870793397386,6.49609979365584,13.0672723334683,34.5102958714535,3529.53111025681,1.00013129319994,2.01745526307392
"W_pred[1,10,2]",10.2320525608841,0.0669466674764916,4.12002347263959,3.78127278489591,7.31444186522728,9.66474926127457,12.6119101165818,19.6372497539236,3787.40243575798,0.999599686587829,7.00860470659747
"W_pred[1,10,3]",12.9531530301411,0.0690991244532785,4.14496356789993,6.08278274297966,9.98906144243494,12.5144629978396,15.5345934513041,22.1403618154876,3598.29152819446,1.00007466808782,12.5084329054712
"W_pred[1,10,4]",0.387799296976772,0.0100920603540951,0.524647166067242,0.000738525688577618,0.0505406649571834,0.199992126291235,0.514431225597352,1.87698511287464,2702.5577590612,0.999822849527851,0.0358567472989898
"W_pred[1,11,1]",0.871936353539279,0.0156543284710835,0.91442948682299,0.0318829199691047,0.264400251979131,0.583010515141806,1.15525672882293,3.26196960465735,3412.17706330281,1.00017505527719,0.237074325576127
